Chellow DNO Id,Meter Timeswitch Class Id,Meter Timeswitch Class Description,Has Related Meter?,Has Comms?,Is HH?,Meter Type Chellow Id,Meter Payment Type Chellow Id,MTC TPR Count,Effective From Settlement Date {MTC},Effective To Settlement Date {MTC}
931,554,8 Hour Off Pk - TS,1,0,0,14,1,1,1996-04-01,
1005,554,NHH prog 1r credit meter and T/S,1,0,0,15,1,1,1996-04-01,
724,554,Twin Element Key Meter,1,0,0,15,2,1,1996-04-01,
660,555,Dynamic-htg units (Western Isles),1,0,0,8,1,1,1996-04-01,
748,555,A2 4 Rate Credit,1,0,0,14,1,4,1996-04-01,
773,555,"HH Code 6B (with Comms), Half Hourly",1,1,1,2,1,,1996-04-01,
792,555,5 rate STOD T/S,1,0,0,15,1,5,1996-04-01,
876,555,2 RATE 7HRS NIGHT NON-PROG TELE/S,1,0,0,8,1,2,1996-04-01,
898,555,12 Hr OP + Weekend,1,0,0,15,7,1,1996-04-01,
931,555,8 Hour Off Pk - TS,1,0,0,14,1,1,1996-04-01,
1005,555,NHH prog 1r credit meter and T/S,1,0,0,15,1,1,1996-04-01,
724,555,Twin Element Key Meter,1,0,0,15,2,1,1996-04-01,
153,556,E7 01.00-08.00 BST,1,0,0,14,1,2,1996-04-01,
660,556,Dynamic-htg units (Western Isles),1,0,0,8,8,1,1996-04-01,
748,556,MD Two Rate Tariff - LV,1,0,0,15,1,4,1996-04-01,
773,556,"HH Code 6B (without Comms), Half Hourly",1,0,1,2,1,,1996-04-01,
792,556,HH Code 5 Meters with related MPAN,1,1,1,5,1,,1996-04-01,
848,556,Off Peak 15hr  Summer and Weekend,1,0,0,14,1,1,1996-04-01,
898,556,16 Hr OP + Weekend,1,0,0,14,1,1,1996-04-01,
931,556,12 Hour Evening/Weekend,1,0,0,14,1,2,1996-04-01,
1005,556,NHH non-prog 1r credit meter and RTS,1,0,0,8,1,1,1996-04-01,
724,556,Twin Element Key Meter,1,0,0,15,2,1,1996-04-01,
153,557,E7 01.00-08.00 BST,1,0,0,15,1,2,1996-04-01,
660,557,Dynamic - htg units (Shetland),1,0,0,8,1,1,1996-04-01,
773,557,"HH Code 6C (with Comms), Half Hourly",1,1,1,3,1,,1996-04-01,
898,557,16 Hr OP + Weekend,1,0,0,14,7,1,1996-04-01,
931,557,3 Rate Heating - RTS,1,0,0,8,1,3,1996-04-01,
1005,557,NHH non-prog 1r credit meter and RTS,1,0,0,8,1,1,1996-04-01,
724,557,Twin Element Key Meter,1,0,0,15,2,1,1996-04-01,
153,558,EWE 19.30 07.30 BST,1,0,0,14,1,2,1996-04-01,
660,558,Dynamic - htg units (Shetland),1,0,0,8,8,1,1996-04-01,
773,558,"HH Code 6C (without Comms), Half Hourly",1,0,1,3,1,,1996-04-01,
792,558,Restricted Hour 14.5 hours RTS Grp 1,1,0,0,8,1,1,1996-04-01,
848,558,Off Peak 15hr  Summer and Weekend,1,0,0,14,1,1,1996-04-01,
898,558,16 Hr OP + Weekend,1,0,0,15,1,1,1996-04-01,
931,558,3 Rate Heating - Switched load,1,0,0,8,1,1,1996-04-01,
1005,558,NHH non-prog 1r credit meter and RTS,1,0,0,8,1,1,1996-04-01,
724,558,Twin Element Key Meter,1,0,0,15,2,1,1996-04-01,
153,559,EWE 19.30-07.30 BST,1,0,0,15,1,2,1996-04-01,
660,559,Dynamic - htg units (Shetland),1,0,0,8,1,1,1996-04-01,
773,559,"HH Code 6D (with Comms), Half Hourly",1,1,1,4,1,,1996-04-01,
898,559,16 Hr OP + Weekend,1,0,0,15,7,1,1996-04-01,
931,559,3 Rate StoD - TS (+MD),1,0,0,15,1,3,1996-04-01,
1005,559,NHH non-prog 1r credit meter and RTS,1,0,0,8,1,1,1996-04-01,
153,560,EWE7 00.30-07.30 19.30-00.30,1,0,0,14,1,3,1996-04-01,
660,560,Dynamic - htg units (Shetland),1,0,0,8,8,1,1996-04-01,
748,560,MD Two Rate Tariff - LV,1,0,0,14,1,1,1996-04-01,
773,560,"HH Code 6D (without Comms), Half Hourly",1,0,1,4,1,,1996-04-01,
848,560,Off Peak 15hr  Summer and Weekend,1,0,0,14,1,1,1996-04-01,
898,560,16 Hr OP + Weekend,1,0,0,14,1,1,1996-04-01,
931,560,Key Meter - Pseudo 2 Rate,1,0,0,14,2,2,1996-04-01,
1005,560,NHH prog 1r credit meter and RTS,1,0,0,9,1,1,1996-04-01,
153,561,EWE7 00.30-07.30 19.30-00.30,1,0,0,15,1,3,1996-04-01,
660,561,Dynamic - htg units,1,0,0,8,1,1,1996-04-01,
748,561,A2 4 Rate using 3 rate meter Credit,1,0,0,14,1,0,1996-04-01,
773,561,"HH Code 7 (with Comms), Half Hourly",1,1,1,6,1,,1996-04-01,
792,561,Restricted Hour 14.5 hours RTS Grp 2,1,0,0,8,1,1,1996-04-01,
898,561,16 Hr OP + Weekend,1,0,0,14,7,1,1996-04-01,
931,561,Key Meter - Pseudo 2 Rate,1,0,0,15,2,2,1996-04-01,
1005,561,NHH prog 1r credit meter and RTS,1,0,0,9,1,1,1996-04-01,
660,562,Dynamic - htg units,1,0,0,8,8,1,1996-04-01,
748,562,A2 4 Rate using 3 rate meter Credit,1,0,0,14,1,3,1996-04-01,
773,562,"HH Code 7 (without Comms), Half Hourly",1,0,1,6,1,,1996-04-01,
898,562,16 Hr OP + Weekend,1,0,0,15,1,1,1996-04-01,
931,562,E 7 D & N (3 rate) - RTS,1,0,0,8,1,3,1996-04-01,
1005,562,NHH prog 1r credit meter and RTS,1,0,0,9,1,1,1996-04-01,
660,563,E8 23.30-07.30,1,0,0,8,1,2,1996-04-01,
773,563,"Pseudo Meter, Half Hourly",1,1,1,12,1,,1996-04-01,
898,563,16 Hr OP + Weekend,1,0,0,15,7,1,1996-04-01,
931,563,E 7 D & N - Switched load,1,0,0,8,1,1,1996-04-01,
1005,563,NHH prog 1r credit meter and RTS,1,0,0,9,1,1,1996-04-01,
660,564,E8 23.30-07.30,1,0,0,9,1,2,1996-04-01,
792,564,Restricted Hour 7 hours RTS Grp 3,1,0,0,8,1,1,1996-04-01,
848,564,Summer and Winter Weekend,1,0,0,14,1,1,1996-04-01,
876,564,2 RATE 7HRS NIGHT PROG TELE/S,1,0,0,9,1,2,1996-04-01,
898,564,16 Hr OP + Weekend,1,0,0,14,1,1,1996-04-01,
931,564,7 Hour E7 - TS (+ MD),1,0,0,14,1,2,1996-04-01,
1005,564,NHH non-prog 2r credit meter and T/S,1,0,0,14,1,2,1996-04-01,
675,564,Non domestic day/night,1,0,0,9,1,2,1996-04-01,
660,565,E8 23.30-07.30,1,0,0,8,8,2,1996-04-01,
748,565,MD Unrestricted,1,0,0,14,1,1,1996-04-01,
898,565,16 Hr OP + Weekend,1,0,0,14,7,1,1996-04-01,
931,565,3 Rate Heating - TS,1,0,0,14,1,3,1996-04-01,
1005,565,NHH prog 6r credit meter and T/S,1,0,0,15,1,6,1996-04-01,
876,565,2 Rate 7HR Night NP T/S,1,0,0,14,1,2,1996-04-01,
660,566,E8 23.30-07.30,1,0,0,8,1,2,1996-04-01,
773,566,"7 hr Heat, 00:00-07:00 BST, teleswitch",1,0,0,9,1,2,1996-04-01,
848,566,Grain Drying,1,0,0,14,1,1,1996-04-01,
876,566,2 RATE 7HRS NIGHT WITH DEMAND PROG TELE/S,1,0,0,9,1,2,1996-04-01,
898,566,16 Hr OP + Weekend,1,0,0,15,1,1,1996-04-01,
931,566,3 Rate Seasonal - TS,1,0,0,14,1,3,1996-04-01,
1005,566,NHH non-prog 1r token meter,1,0,0,17,8,1,1996-04-01,
660,567,E8 23.30-07.30,1,0,0,9,1,2,1996-04-01,
792,567,E7 RTS Grp 42,1,0,0,8,1,2,1996-04-01,
876,567,2 RATE 7HRS NIGHT WITH DEMAND NON-PROG TELE/S,1,0,0,8,1,2,1996-04-01,
898,567,16 Hr OP + Weekend,1,0,0,15,7,1,1996-04-01,
931,567,8 Hour Off Pk - RTS,1,0,0,8,1,1,1996-04-01,
1005,567,NHH prog 1r token meter,1,0,0,18,8,1,1996-04-01,
660,568,E8 23.30-07.30,1,0,0,8,8,2,1996-04-01,
848,568,Grain Drying,1,0,0,14,1,1,1996-04-01,
876,568,2 RATE 7HRS NIGHT WITH DEMAND PROG TIME/S,1,0,0,15,1,2,1996-04-01,
898,568,16 Hr OP + Weekend,1,0,0,14,1,1,1996-04-01,
931,568,E 7 D & N (3 rate),1,0,0,14,1,3,1996-04-01,
1005,568,NHH non-prog 1r meter and token acceptor,1,0,0,17,8,1,1996-04-01,
660,569,E8 23.30-07.30,1,0,0,8,1,2,1996-04-01,
792,569,E7 PPM Token RTS Grp 42,1,0,0,8,8,2,1996-04-01,
876,569,2 RATE 7HRS NIGHT WITH DEMANDNON- PROG TIME/S,1,0,0,14,1,2,1996-04-01,
898,569,16 Hr OP + Weekend,1,0,0,14,7,1,1996-04-01,
931,569,3 Rate Heating - TS,1,0,0,15,1,3,1996-04-01,
1005,569,NHH prog 1r meter and T/S and token acceptor,1,0,0,15,8,1,1996-04-01,
660,570,E8 23.30-07.30,1,0,0,9,1,2,1996-04-01,
748,570,MD Two Rate Tariff - LV,1,0,0,15,1,6,1996-04-01,
792,570,E7 RTS Grp 58,1,0,0,8,1,2,1996-04-01,
876,570,HH code 3,1,0,1,5,1,,1996-04-01,
898,570,16 Hr OP + Weekend,1,0,0,15,1,1,1996-04-01,
931,570,3 Rate Seasonal - TS,1,0,0,15,1,3,1996-04-01,
1005,570,NHH non-prog 2r token meter and T/S,1,0,0,14,8,2,1996-04-01,
660,571,E8 23.30-07.30,1,0,0,8,8,2,1996-04-01,
748,571,A3 Credit 6 Rate,1,0,0,14,1,6,1996-04-01,
848,571,Maximum Demand E7,1,0,0,14,1,2,1996-04-01,
876,571,2 RATE 8HRS NIGHT PROG TIME/S,1,0,0,15,1,2,1996-04-01,
898,571,16 Hr OP + Weekend,1,0,0,15,7,1,1996-04-01,
1005,571,NHH prog 2r meter and T/S and token acceptor,1,0,0,15,8,2,1996-04-01,
660,572,E8 23.30-07.30,1,0,0,8,1,2,1996-04-01,
792,572,E7 PPM Token RTS Grp 58,1,0,0,8,8,2,1996-04-01,
848,572,Maximum Demand E7,1,0,0,15,1,2,1996-04-01,
876,572,2 RATE 8HRS NIGHT NON-PROG TIME/S,1,0,0,14,1,2,1996-04-01,
898,572,20 Hr OP + Weekend,1,0,0,14,1,1,1996-04-01,
931,572,E 7 D & N (3 rate),1,0,0,15,1,3,1996-04-01,
1005,572,NHH non-prog 2r meter and T/S and token acceptor,1,0,0,14,8,2,1996-04-01,
660,573,E8 23.30-07.30,1,0,0,9,1,2,1996-04-01,
792,573,E7 Evening and W/E RTS Grp 61,1,0,0,8,1,3,1996-04-01,
848,573,Evening  Weekend and Night,1,0,0,9,1,3,1996-04-01,
876,573,2 RATE 8HRS NIGHT PROG TELE/S,1,0,0,9,1,2,1996-04-01,
898,573,20 Hr OP + Weekend,1,0,0,14,7,1,1996-04-01,
931,573,7 Hour E7 - TS,1,0,0,14,1,2,1996-04-01,
1005,573,NHH prog 2r meter and RTS and token acceptor,1,0,0,9,8,2,1996-04-01,
660,574,E8 23.30-07.30,1,0,0,8,8,2,1996-04-01,
848,574,Evening  Weekend and Night,1,0,0,8,1,3,1996-04-01,
876,574,2 RATE 8HRS NIGHT NON-PROG TELE/S,1,0,0,8,1,2,1996-04-01,
898,574,20 Hr OP + Weekend,1,0,0,15,1,1,1996-04-01,
931,574,7 Hour Off Pk - TS,1,0,0,14,1,1,1996-04-01,
1005,574,NHH non-prog 2r meter and RTS and token acceptor,1,0,0,8,8,2,1996-04-01,
660,575,E8 23.30-07.30,1,0,0,8,1,2,1996-04-01,
848,575,Evening  Weekend and Night,1,0,0,9,1,3,1996-04-01,
876,575,O/P -EC- 8HRS PROG TIME/S,1,0,0,15,1,1,1996-04-01,
898,575,20 Hr OP + Weekend,1,0,0,15,7,1,1996-04-01,
931,575,8 Hour (2r) - White meter - RTS,1,0,0,8,1,2,1996-04-01,
1005,575,NHH prog 1r meter and T/S and token acceptor,1,0,0,15,8,1,1996-04-01,
660,576,E8 23.30-07.30,1,0,0,9,1,2,1996-04-01,
848,576,Evening  Weekend and Night,1,0,0,8,1,3,1996-04-01,
876,576,O/P -EC- 8HRS NON-PROG TIME/S,1,0,0,14,1,1,1996-04-01,
898,576,20 Hr OP + Weekend,1,0,0,14,1,1,1996-04-01,
931,576,8 Hour Night (2 rate) - TS,1,0,0,14,1,2,1996-04-01,
1005,576,NHH prog 1r meter and T/S and token acceptor,1,0,0,15,8,1,1996-04-01,
660,577,E8 23.30-07.30,1,0,0,8,8,2,1996-04-01,
848,577,Warmwise - Day / Night,1,0,0,9,1,3,1996-04-01,
876,577,O/P -E- 8HRS PROG TIME/S,1,0,0,15,1,1,1996-04-01,
898,577,20 Hr OP + Weekend,1,0,0,14,7,1,1996-04-01,
931,577,8 Hour Off Pk - TS,1,0,0,14,1,1,1996-04-01,
1005,577,NHH prog 1r meter and T/S and token acceptor,1,0,0,15,8,1,1996-04-01,
703,577,Warmwise - Day / Night,1,0,0,9,1,3,1996-04-01,
660,578,"E8 22.30-23.30,00.30-07.30",1,0,0,8,1,2,1996-04-01,
848,578,Warmwise - Day / Night,1,0,0,8,1,3,1996-04-01,
876,578,O/P -E- 8HRS NON-PROG TIME/S,1,0,0,14,1,1,1996-04-01,
898,578,20 Hr OP + Weekend,1,0,0,15,1,1,1996-04-01,
931,578,Non Std Off Pk (8 + 3 Hr) - RTS,1,0,0,8,1,1,1996-04-01,
1005,578,NHH prog 1r meter and T/S and token acceptor,1,0,0,15,8,1,1996-04-01,
703,578,Warmwise - Day / Night,1,0,0,8,1,3,1996-04-01,
660,579,"E8 22.30-23.30,00.30-07.30",1,0,0,9,1,2,1996-04-01,
876,579,O/P -E- 8HRS PROG TELE/S,1,0,0,9,1,1,1996-04-01,
898,579,20 Hr OP + Weekend,1,0,0,15,7,1,1996-04-01,
931,579,7 Hour E7 - TS (+ MD),1,0,0,15,1,2,1996-04-01,
1005,579,NHH prog 1r meter and T/S and token acceptor,1,0,0,15,8,1,1996-04-01,
660,580,"E8 22.30-23.30,00.30-07.30",1,0,0,8,8,2,1996-04-01,
876,580,O/P -E- 8HRS NON-PROG TELE/S,1,0,0,8,1,1,1996-04-01,
898,580,20 Hr OP + Weekend,1,0,0,14,1,1,1996-04-01,
931,580,7 Hour E7 - TS,1,0,0,15,1,2,1996-04-01,
1005,580,NHH prog 1r meter and T/S and token acceptor,1,0,0,15,8,1,1996-04-01,
660,581,"E8 22.30-23.30,00.30-07.30",1,0,0,8,1,2,1996-04-01,
876,581,O/P -E- 8HRS PROG TELE/S,1,0,0,9,1,1,1996-04-01,
898,581,20 Hr OP + Weekend,1,0,0,14,7,1,1996-04-01,
931,581,7 Hour Off Pk - TS,1,0,0,15,1,1,1996-04-01,
1005,581,NHH prog 1r meter and T/S and token acceptor,1,0,0,15,8,1,1996-04-01,
660,582,"E8 22.30-23.30,00.30-07.30",1,0,0,9,1,2,1996-04-01,
876,582,O/P -E- 8HRS NON-PROG TELE/S,1,0,0,8,1,1,1996-04-01,
898,582,20 Hr OP + Weekend,1,0,0,15,1,1,1996-04-01,
931,582,8 Hour Night (2 rate) - TS,1,0,0,15,1,2,1996-04-01,
1005,582,NHH prog 1r meter and T/S and token acceptor,1,0,0,15,8,1,1996-04-01,
660,583,"E8 22.30-23.30,00.30-07.30",1,0,0,8,8,2,1996-04-01,
876,583,O/P -EC- 8HRS PROG TELE/S,1,0,0,9,1,1,1996-04-01,
898,583,20 Hr OP + Weekend,1,0,0,15,7,1,1996-04-01,
931,583,8 Hour Off Pk - TS,1,0,0,15,1,1,1996-04-01,
1005,583,NHH prog 1r meter and T/S and token acceptor,1,0,0,15,8,1,1996-04-01,
660,584,"E8 23.30-00.30,01.30-08.30",1,0,0,8,1,2,1996-04-01,
876,584,O/P -EC- 8HRS NON-PROG TELE/S,1,0,0,8,1,1,1996-04-01,
898,584,20 Hr OP + Weekend,1,0,0,14,1,1,1996-04-01,
931,584,7 Hour E7 - RTS,1,0,0,8,1,2,1996-04-01,
1005,584,NHH prog 1r meter and T/S and token acceptor,1,0,0,15,8,1,1996-04-01,
660,585,"E8 23.30-00.30,01.30-08.30",1,0,0,9,1,2,1996-04-01,
848,585,Warmwise Dynamic (Heating Load),1,0,0,9,1,1,1996-04-01,
876,585,BUDGET WARMTH SOUTH UNMETERED,1,0,0,16,1,1,1996-04-01,
898,585,20 Hr OP + Weekend,1,0,0,14,7,1,1996-04-01,
931,585,7 Hour Off Pk - RTS,1,0,0,8,1,1,1996-04-01,
1005,585,NHH prog 1r meter and T/S and token acceptor,1,0,0,15,8,1,1996-04-01,
703,585,Warmwise Dynamic (Heating Load),1,0,0,9,1,1,1996-04-01,
660,586,"E8 23.30-00.30,01.30-08.30",1,0,0,8,8,2,1996-04-01,
876,586,FLEXIHEAT DAY/EVENING/WEEKEND PROG TELE/S,1,0,0,9,1,2,1996-04-01,
898,586,20 Hr OP + Weekend,1,0,0,15,1,1,1996-04-01,
931,586,7 Hour Off Pk - RTS,1,0,0,8,1,1,1996-04-01,
1005,586,NHH prog 1r meter and T/S and token acceptor,1,0,0,15,8,1,1996-04-01,
660,587,"E8 23.30-00.30,01.30-08.30",1,0,0,8,1,2,1996-04-01,
792,587,Key Meter - Unrestricted,1,0,0,15,2,1,1996-04-01,
876,587,FLEXIHEAT DAY/EVENING/WEEKEND NON-PROG TELE/S,1,0,0,8,1,2,1996-04-01,
898,587,20 Hr OP + Weekend,1,0,0,15,7,1,1996-04-01,
931,587,Key Meter - Unrestricted,1,0,0,15,2,1,1996-04-01,
1005,587,NHH prog 1r meter and T/S and token acceptor,1,0,0,15,8,1,1996-04-01,
660,588,"E8 23.30-00.30,01.30-08.30",1,0,0,9,1,2,1996-04-01,
876,588,FLEXIHEAT WEATHER PROG TELE/S,1,0,0,9,1,2,1996-04-01,
898,588,8.5 Hr White Meter,1,0,0,8,1,2,1996-04-01,
931,588,7 Hour Off Pk - RTS,1,0,0,8,1,1,1996-04-01,
1005,588,NHH prog 1r meter and T/S and token acceptor,1,0,0,15,8,1,1996-04-01,
675,588,8.5 Hr White Meter,1,0,0,8,1,2,1996-04-01,
660,589,"E8 23.30-00.30,01.30-08.30",1,0,0,8,8,2,1996-04-01,
876,589,FLEXIHEAT WEATHER NON-PROG TELE/S,1,0,0,8,1,2,1996-04-01,
898,589,8.5 Hr White Meter,1,0,0,8,7,2,1996-04-01,
931,589,7 Hour Off Pk - RTS,1,0,0,8,1,1,1996-04-01,
1005,589,NHH prog 1r meter and T/S and token acceptor,1,0,0,15,8,1,1996-04-01,
675,589,8.5 Hr White Meter,1,0,0,14,1,2,1996-04-01,
660,590,"E8 22-24,2-8May-Oct; 22-24,2-4,6-10Nov-Apr",1,0,0,8,1,2,1996-04-01,
898,590,8.5 Hr White Meter,1,0,0,9,1,2,1996-04-01,
931,590,7 Hour Off Pk - RTS,1,0,0,8,1,1,1996-04-01,
1005,590,NHH prog 1r meter and T/S and token acceptor,1,0,0,15,8,1,1996-04-01,
675,590,8.5 Hr White Meter,1,0,0,14,7,2,1996-04-01,
660,591,"E8 22-24,2-8May-Oct; 22-24,2-4,6-10Nov-Apr",1,0,0,9,1,2,1996-04-01,
876,591,BUDGET WARMTH NORTH UNMETERED,1,0,0,16,1,1,1996-04-01,
898,591,8.5 Hr White Meter,1,0,0,9,7,2,1996-04-01,
931,591,7 Hour Off Pk - RTS,1,0,0,8,1,1,1996-04-01,
1005,591,NHH non-prog 1r meter and T/S and token acceptor,1,0,0,14,8,1,1996-04-01,
675,591,8.5 Hr White Meter,1,0,0,15,1,2,1996-04-01,
660,592,"E8 22-24, 2-8May-Oct; 22-24,2-4,6-10Nov-Apr",1,0,0,8,8,2,1996-04-01,
876,592,BUDGET WARMTH SOUTH UNMETERED,1,0,0,16,1,1,1996-04-01,
898,592,8.5 Hr White Meter Heating,1,0,0,8,1,1,1996-04-01,
931,592,7 Hour Off Pk - RTS,1,0,0,8,1,1,1996-04-01,
1005,592,NHH non-prog 1r meter and T/S and token acceptor,1,0,0,14,8,1,1996-04-01,
675,592,8.5 Hr White Meter Heating,1,0,0,15,7,1,1996-04-01,
660,593,"E8 22.00 - 24.00,02.00 - 08.00",1,0,0,8,1,2,1996-04-01,
876,593,L/LORDS DOM HEATING TARIFF PROG TELE/S,1,0,0,9,1,2,1996-04-01,
898,593,8.5 Hr White Meter Heating,1,0,0,8,7,1,1996-04-01,
931,593,7 Hour Off Pk - RTS,1,0,0,8,1,1,1996-04-01,
1005,593,NHH non-prog 1r meter and T/S and token acceptor,1,0,0,14,8,1,1996-04-01,
660,594,"E8 22.00 - 24.00,02.00 - 08.00",1,0,0,9,1,2,1996-04-01,
876,594,L/LORDS DOM HEATING TARIFF NON-PROG TELE/S,1,0,0,8,1,2,1996-04-01,
898,594,8.5 Hr White Meter Heating,1,0,0,9,1,1,1996-04-01,
931,594,7 Hour Off Pk - RTS,1,0,0,8,1,1,1996-04-01,
1005,594,NHH non-prog 1r meter and T/S and token acceptor,1,0,0,14,8,1,1996-04-01,
675,594,8.5 Hr White Meter Heating,1,0,0,8,1,1,1996-04-01,
660,595,"E8 22.00 - 24.00,02.00 - 08.00",1,0,0,8,8,2,1996-04-01,
876,595,L/LORDS NORTH TARIFF PROG TELE/S,1,0,0,9,1,2,1996-04-01,
898,595,8.5 Hr White Meter Heating,1,0,0,9,7,1,1996-04-01,
931,595,7 Hour Off Pk - RTS,1,0,0,8,1,1,1996-04-01,
1005,595,NHH non-prog 1r meter and T/S and token acceptor,1,0,0,14,8,1,1996-04-01,
660,596,"E8(Islands excl. Shet)00.00-02.00,04.00-10.00",1,0,0,8,1,2,1996-04-01,
876,596,L/LORDS NORTH TARIFF NON-PROG TELE/S,1,0,0,8,1,2,1996-04-01,
898,596,8.5 Hr White Meter Heating,1,0,0,8,1,1,1996-04-01,
931,596,7 Hour Off Pk - RTS,1,0,0,8,1,1,1996-04-01,
1005,596,NHH non-prog 1r meter and T/S and token acceptor,1,0,0,14,8,1,1996-04-01,
675,596,8.5 Hr White Meter Heating,1,0,0,8,7,1,1996-04-01,
660,597,"E8(Islands excl. Shet)00.00-02.00,04.00-10.00",1,0,0,9,1,2,1996-04-01,
876,597,L/LORDS SOUTH TARIFF PROG TELE/S,1,0,0,9,1,2,1996-04-01,
898,597,8.5 Hr White Meter Heating,1,0,0,8,7,1,1996-04-01,
931,597,7 Hour Off Pk - RTS,1,0,0,8,1,1,1996-04-01,
1005,597,NHH non-prog 1r meter and T/S and token acceptor,1,0,0,14,8,1,1996-04-01,
660,598,"E8(Islands excl. Shet)00.00-02.00,04.00-10.00",1,0,0,8,8,2,1996-04-01,
876,598,L/LORDS SOUTH TARIFF NON-PROG TELE/S,1,0,0,8,1,2,1996-04-01,
898,598,8.5 Hr White Meter Heating,1,0,0,9,1,1,1996-04-01,
1005,598,NHH non-prog 1r meter and T/S and token acceptor,1,0,0,14,8,1,1996-04-01,
675,598,8.5 Hr White Meter Heating,1,0,0,9,1,1,1996-04-01,
660,599,"E8(Islands excl. Shet)00.00-02.00,04.00-10.00",1,0,0,8,1,2,1996-04-01,
876,599,L/LORDS NORTH TARIFF PROG TELE/S,1,0,0,9,1,2,1996-04-01,
898,599,8.5 Hr White Meter Heating,1,0,0,9,7,1,1996-04-01,
931,599,7 Hour Off Pk - TS,1,0,0,14,1,1,1996-04-01,
1005,599,NHH non-prog 1r meter and T/S and token acceptor,1,0,0,14,8,1,1996-04-01,
131,600,12-hour night,1,0,0,14,1,2,1996-04-01,
153,600,E7 00.30-07.30,1,0,0,14,8,2,1996-04-01,
660,600,"E8(Islands excl. Shet)00.00-02.00,04.00-10.00",1,0,0,9,1,2,1996-04-01,
876,600,SUPERDEAL HEATING PROG TELE/S,1,0,0,9,1,2,1996-04-01,
898,600,8.5 Hr White Meter Heating,1,0,0,8,1,1,1996-04-01,
918,600,Winter Warmth 00:30 - 07:30,1,0,0,8,1,1,1996-04-01,
1005,600,NHH non-prog 1r meter and T/S and token acceptor,1,0,0,14,8,1,1996-04-01,
635,600,Weathercall _N,1,0,0,8,1,1,1996-04-01,
675,600,8.5 Hr White Meter Heating,1,0,0,9,7,1,1996-04-01,
131,601,12-hour night,1,0,0,15,1,2,1996-04-01,
153,601,split e7 timeswitched,1,0,0,14,8,2,1996-04-01,
660,601,"E8(Islands excl. Shet)00.00-02.00,04.00-10.00",1,0,0,8,8,2,1996-04-01,
876,601,SUPERDEAL HEATING NON - PROG TELE/S,1,0,0,8,1,2,1996-04-01,
898,601,8.5 Hr White Meter Heating,1,0,0,8,7,1,1996-04-01,
918,601,Dom RHT 23:00 - 07:00,1,0,0,14,1,1,1996-04-01,
1005,601,NHH non-prog 1r meter and T/S and token acceptor,1,0,0,14,8,1,1996-04-01,
635,601,Weathercall _N,1,0,0,9,1,1,1996-04-01,
131,602,Weekender Tariff (V2),1,0,0,9,1,2,1996-04-01,
153,602,Heatwise Internal clock and fall back,1,0,0,14,8,2,1996-04-01,
660,602,"E8(Islay)0-2,7-10,16-17,21-23",1,0,0,8,1,1,1996-04-01,
876,602,SUPERDEAL WEATHER DAY/NIGHT PROG TELE/S,1,0,0,9,1,2,1996-04-01,
898,602,8.5 Hr White Meter Heating,1,0,0,9,1,1,1996-04-01,
918,602,Dom RHT 23:00 - 07:00; 00:00 - 24:00,1,0,0,14,1,1,1996-04-01,
1005,602,NHH non-prog 1r meter and T/S and token acceptor,1,0,0,14,8,1,1996-04-01,
635,602,Weathercall _N,1,0,0,8,7,1,1996-04-01,
675,602,8.5 Hr White Meter Heating,1,0,0,8,1,1,1996-04-01,
692,602,Weekend,1,0,0,9,1,2,1996-04-01,
640,602,Weekend,1,0,0,9,1,2,1996-04-01,
153,603,Unrestricted,1,0,0,14,8,1,1996-04-01,
660,603,"E8(Islay)0-2,7-10,16-17,21-23",1,0,0,9,1,1,1996-04-01,
876,603,SUPERDEAL WEATHER DAY/NIGHT NON - PROG TELE/S,1,0,0,8,1,2,1996-04-01,
898,603,8.5 Hr White Meter Heating,1,0,0,9,7,1,1996-04-01,
918,603,Dom RHT 23:00 - 07:00 12:00 - 15:00,1,0,0,14,1,1,1996-04-01,
1005,603,NHH non-prog 1r meter and T/S and token acceptor,1,0,0,14,8,1,1996-04-01,
635,603,Weathercall _N,1,0,0,9,7,1,1996-04-01,
131,603,E10 general timeswitch,1,0,0,14,1,2,1996-04-01,
153,604,E7 00.30-07.30,1,0,0,15,8,2,1996-04-01,
660,604,"E8(Islay)0-2,7-10,16-17,21-23",1,0,0,8,8,1,1996-04-01,
876,604,FLEXIHEAT HEATING PROG TELE/S,1,0,0,9,1,1,1996-04-01,
898,604,8.5 Hr White Meter Heating,1,0,0,8,1,1,1996-04-01,
918,604,Dom RHT 12:00 - 15:00; 23:00 - 07:00  00:00 - 24:0,1,0,0,14,1,1,1996-04-01,
1005,604,NHH non-prog 1r meter and T/S and token acceptor,1,0,0,14,8,1,1996-04-01,
675,604,8.5 Hr White Meter Heating,1,0,0,8,7,1,1996-04-01,
131,604,E10 general timeswitch,1,0,0,15,1,2,1996-04-01,
153,605,split e7 timeswitched,1,0,0,15,8,2,1996-04-01,
660,605,"E8(Islay)1-3,8-11,17-18,21.30-23.30",1,0,0,8,1,1,1996-04-01,
876,605,FLEXIHEAT HEATING NON - PROG TELE/S,1,0,0,8,1,1,1996-04-01,
898,605,8.5 Hr White Meter Heating,1,0,0,8,7,1,1996-04-01,
918,605,Dom RHT 19:30 - 07:30,1,0,0,14,1,1,1996-04-01,
1005,605,NHH non-prog 1r meter and T/S and token acceptor,1,0,0,14,8,1,1996-04-01,
