Settlement Date,Settlement Run Type,Settlement Period,Off Taking,Delivering
06/10/2013,DF,41,1.0088324,0.9925843
06/10/2013,DF,42,1.009133,0.9923273
06/10/2013,DF,43,1.0089474,0.9924687
06/10/2013,DF,44,1.0088861,0.9924997
06/10/2013,DF,45,1.0090714,0.9923099
06/10/2013,DF,46,1.0094034,0.991999
06/10/2013,DF,47,1.0098012,0.9916746
06/10/2013,DF,48,1.0101182,0.9913626
07/10/2013,DF,1,1.0101791,0.9912936
07/10/2013,DF,2,1.0102644,0.9912112
07/10/2013,DF,3,1.0102293,0.9912213
07/10/2013,DF,4,1.0104543,0.9910324
07/10/2013,DF,5,1.0106826,0.9908309
07/10/2013,DF,6,1.0106702,0.9908483
07/10/2013,DF,7,1.0110196,0.9905458
07/10/2013,DF,8,1.0110248,0.9905456
07/10/2013,DF,9,1.0110001,0.990555
07/10/2013,DF,10,1.0115209,0.9901268
07/10/2013,DF,11,1.0115985,0.9900412
07/10/2013,DF,12,1.0110833,0.9904588
07/10/2013,DF,13,1.0100349,0.991384
07/10/2013,DF,14,1.0090908,0.9922561
07/10/2013,DF,15,1.0088152,0.992599
07/10/2013,DF,16,1.008948,0.9925249
07/10/2013,DF,17,1.008973,0.9924674
07/10/2013,DF,18,1.0088567,0.9925648
07/10/2013,DF,19,1.0088383,0.9925799
07/10/2013,DF,20,1.008819,0.9925898
07/10/2013,DF,21,1.0088571,0.9925616
07/10/2013,DF,22,1.0089058,0.992515
07/10/2013,DF,23,1.0087578,0.9926381
07/10/2013,DF,24,1.008886,0.9925354
07/10/2013,DF,25,1.0087228,0.9926578
07/10/2013,DF,26,1.0089265,0.9924862
07/10/2013,DF,27,1.0090942,0.9923882
07/10/2013,DF,28,1.0091486,0.9923458
07/10/2013,DF,29,1.0092058,0.9922953
07/10/2013,DF,30,1.0094191,0.9921135
07/10/2013,DF,31,1.0093664,0.9921139
07/10/2013,DF,32,1.0092721,0.992198
07/10/2013,DF,33,1.0096315,0.9919187
07/10/2013,DF,34,1.0096896,0.9918746
07/10/2013,DF,35,1.0099301,0.9916792
07/10/2013,DF,36,1.0097748,0.9918113
07/10/2013,DF,37,1.0099449,0.9916943
07/10/2013,DF,38,1.0102421,0.9914627
07/10/2013,DF,39,1.0103197,0.9913949
07/10/2013,DF,40,1.0099734,0.9916669
07/10/2013,DF,41,1.0099293,0.9916929
07/10/2013,DF,42,1.0104311,0.991257
07/10/2013,DF,43,1.0102384,0.9914041
07/10/2013,DF,44,1.0104695,0.9911955
07/10/2013,DF,45,1.0112181,0.9905281
07/10/2013,DF,46,1.0124117,0.9894251
07/10/2013,DF,47,1.0122277,0.9894836
07/10/2013,DF,48,1.0119245,0.9896431
08/10/2013,DF,1,1.0120812,0.9894185
08/10/2013,DF,2,1.0122572,0.9891957
08/10/2013,DF,3,1.0122264,0.9891891
08/10/2013,DF,4,1.0120789,0.9893428
08/10/2013,DF,5,1.0119933,0.9894109
08/10/2013,DF,6,1.0119623,0.9894195
08/10/2013,DF,7,1.0116338,0.9896832
08/10/2013,DF,8,1.0115745,0.9897171
08/10/2013,DF,9,1.0115578,0.9897701
08/10/2013,DF,10,1.0115234,0.989809
08/10/2013,DF,11,1.0110494,0.9902286
08/10/2013,DF,12,1.0111858,0.9901642
08/10/2013,DF,13,1.0108699,0.9906568
08/10/2013,DF,14,1.0100906,0.9914336
08/10/2013,DF,15,1.0095013,0.9919991
08/10/2013,DF,16,1.0093579,0.9921503
08/10/2013,DF,17,1.0093162,0.9921563
08/10/2013,DF,18,1.009525,0.9920267
08/10/2013,DF,19,1.0095214,0.9920416
08/10/2013,DF,20,1.0093953,0.9921409
08/10/2013,DF,21,1.0093722,0.9921636
08/10/2013,DF,22,1.0092953,0.9922236
08/10/2013,DF,23,1.0090944,0.9923883
08/10/2013,DF,24,1.0090582,0.9924093
08/10/2013,DF,25,1.0091202,0.9923488
08/10/2013,DF,26,1.0090936,0.9923662
08/10/2013,DF,27,1.00928,0.99221
08/10/2013,DF,28,1.009222,0.9922506
08/10/2013,DF,29,1.0090538,0.9923928
08/10/2013,DF,30,1.0091649,0.9922936
08/10/2013,DF,31,1.0091252,0.9923299
08/10/2013,DF,32,1.0091345,0.992336
08/10/2013,DF,33,1.0091521,0.9923341
08/10/2013,DF,34,1.0092708,0.9922422
08/10/2013,DF,35,1.0092516,0.9922589
08/10/2013,DF,36,1.0094171,0.992128
08/10/2013,DF,37,1.0096324,0.9919534
08/10/2013,DF,38,1.0098362,0.9917889
08/10/2013,DF,39,1.0098624,0.9917632
08/10/2013,DF,40,1.009528,0.9920287
08/10/2013,DF,41,1.0094294,0.9921042
08/10/2013,DF,42,1.0094593,0.9920624
08/10/2013,DF,43,1.0096384,0.9919007
08/10/2013,DF,44,1.0098311,0.9917088
08/10/2013,DF,45,1.010205,0.9913446
08/10/2013,DF,46,1.0105571,0.9910102
08/10/2013,DF,47,1.010835,0.9906995
08/10/2013,DF,48,1.0111997,0.9903042
09/10/2013,DF,1,1.0116173,0.98992
09/10/2013,DF,2,1.0117391,0.9897859
09/10/2013,DF,3,1.0115903,0.9899211
09/10/2013,DF,4,1.0114632,0.9900139
09/10/2013,DF,5,1.0114771,0.9899706
09/10/2013,DF,6,1.0116876,0.9898116
09/10/2013,DF,7,1.0113741,0.9900413
09/10/2013,DF,8,1.0111835,0.9901638
09/10/2013,DF,9,1.0111856,0.9901654
09/10/2013,DF,10,1.0113141,0.9900698
09/10/2013,DF,11,1.0112572,0.9900837
09/10/2013,DF,12,1.0110712,0.9903081
09/10/2013,DF,13,1.0108186,0.9908799
09/10/2013,DF,14,1.0102423,0.9914217
09/10/2013,DF,15,1.0097779,0.9917168
09/10/2013,DF,16,1.0096117,0.9919249
09/10/2013,DF,17,1.0096147,0.9919456
09/10/2013,DF,18,1.0097484,0.9918389
09/10/2013,DF,19,1.0097075,0.9918487
09/10/2013,DF,20,1.0097308,0.9918341
09/10/2013,DF,21,1.0097367,0.9918247
09/10/2013,DF,22,1.0096453,0.9919034
09/10/2013,DF,23,1.0097707,0.9918043
09/10/2013,DF,24,1.0098362,0.9917489
09/10/2013,DF,25,1.0097425,0.991817
09/10/2013,DF,26,1.0098097,0.9917703
09/10/2013,DF,27,1.0098958,0.9917028
09/10/2013,DF,28,1.0100534,0.9915618
09/10/2013,DF,29,1.0100087,0.9915987
09/10/2013,DF,30,1.0100121,0.9915945
09/10/2013,DF,31,1.0101287,0.9915057
09/10/2013,DF,32,1.0098319,0.9917541
09/10/2013,DF,33,1.0098007,0.9917912
09/10/2013,DF,34,1.0097609,0.9918172
09/10/2013,DF,35,1.0096949,0.9918753
09/10/2013,DF,36,1.0095805,0.991964
09/10/2013,DF,37,1.0095564,0.9919917
09/10/2013,DF,38,1.0096893,0.9918975
09/10/2013,DF,39,1.009494,0.9920548
09/10/2013,DF,40,1.0094731,0.992071
09/10/2013,DF,41,1.009412,0.9921102
09/10/2013,DF,42,1.0095229,0.9920084
09/10/2013,DF,43,1.0098139,0.9917591
09/10/2013,DF,44,1.0102638,0.9913709
09/10/2013,DF,45,1.0104138,0.9912201
09/10/2013,DF,46,1.0105964,0.9910166
09/10/2013,DF,47,1.0106544,0.9908751
09/10/2013,DF,48,1.0104492,0.9910107
10/10/2013,DF,1,1.0105103,0.990893
10/10/2013,DF,2,1.0106712,0.9907376
10/10/2013,DF,3,1.0106751,0.990721
10/10/2013,DF,4,1.0106748,0.9907237
10/10/2013,DF,5,1.0106305,0.9907615
10/10/2013,DF,6,1.0106905,0.9906759
10/10/2013,DF,7,1.010904,0.990496
10/10/2013,DF,8,1.010907,0.9904947
10/10/2013,DF,9,1.0110085,0.9904221
10/10/2013,DF,10,1.0110132,0.9904398
10/10/2013,DF,11,1.0107336,0.99066
10/10/2013,DF,12,1.0103781,0.9909532
10/10/2013,DF,13,1.0098255,0.9914408
10/10/2013,DF,14,1.0091322,0.9921151
10/10/2013,DF,15,1.0087407,0.9925675
10/10/2013,DF,16,1.0087983,0.9925864
10/10/2013,DF,17,1.0090279,0.99243
10/10/2013,DF,18,1.0090271,0.9924289
10/10/2013,DF,19,1.0090418,0.9924157
10/10/2013,DF,20,1.0089999,0.9924557
10/10/2013,DF,21,1.0090434,0.9924143
10/10/2013,DF,22,1.0091217,0.9923432
10/10/2013,DF,23,1.0091738,0.9922974
10/10/2013,DF,24,1.0092822,0.9922064
10/10/2013,DF,25,1.0093117,0.9921754
10/10/2013,DF,26,1.009156,0.9923059
10/10/2013,DF,27,1.009165,0.9923619
10/10/2013,DF,28,1.0094144,0.992153
10/10/2013,DF,29,1.0094022,0.9921175
10/10/2013,DF,30,1.0093422,0.9921623
10/10/2013,DF,31,1.0093296,0.9921604
10/10/2013,DF,32,1.0091557,0.9923091
10/10/2013,DF,33,1.0092176,0.9922883
10/10/2013,DF,34,1.0090783,0.992411
10/10/2013,DF,35,1.0092464,0.9922634
10/10/2013,DF,36,1.0093962,0.9921303
10/10/2013,DF,37,1.0093569,0.9921592
10/10/2013,DF,38,1.0096105,0.9919655
10/10/2013,DF,39,1.0093887,0.9921514
10/10/2013,DF,40,1.0090071,0.9924566
10/10/2013,DF,41,1.0087903,0.9926244
10/10/2013,DF,42,1.0087578,0.9926376
10/10/2013,DF,43,1.0088472,0.9925459
10/10/2013,DF,44,1.0090223,0.9923882
10/10/2013,DF,45,1.0090003,0.9923813
10/10/2013,DF,46,1.0087896,0.9925176
10/10/2013,DF,47,1.0091783,0.9921054
10/10/2013,DF,48,1.0094284,0.9918129
11/10/2013,DF,1,1.010393,0.9909191
11/10/2013,DF,2,1.0103939,0.9909536
11/10/2013,DF,3,1.0104259,0.990881
11/10/2013,DF,4,1.0102103,0.9910702
11/10/2013,DF,5,1.0104447,0.9908623
11/10/2013,DF,6,1.0103382,0.9909625
11/10/2013,DF,7,1.0105853,0.9907021
11/10/2013,DF,8,1.0107056,0.9905724
11/10/2013,DF,9,1.0108036,0.9904787
11/10/2013,DF,10,1.0109617,0.9903703
11/10/2013,DF,11,1.0108424,0.9904824
11/10/2013,DF,12,1.0107779,0.9905343
11/10/2013,DF,13,1.0105782,0.9906525
11/10/2013,DF,14,1.010562,0.9906853
11/10/2013,DF,15,1.0101967,0.9911913
11/10/2013,DF,16,1.0097596,0.9916249
11/10/2013,DF,17,1.0093439,0.9920289
11/10/2013,DF,18,1.0090765,0.99232
11/10/2013,DF,19,1.0088275,0.9925589
11/10/2013,DF,20,1.0086573,0.9927127
11/10/2013,DF,21,1.0085127,0.9928304
11/10/2013,DF,22,1.0085451,0.9928055
11/10/2013,DF,23,1.0086076,0.9927501
11/10/2013,DF,24,1.0086506,0.9927012
11/10/2013,DF,25,1.008606,0.9927266
11/10/2013,DF,26,1.0085918,0.9927308
11/10/2013,DF,27,1.0089608,0.9924236
11/10/2013,DF,28,1.0090226,0.9923594
11/10/2013,DF,29,1.0090918,0.9922957
11/10/2013,DF,30,1.009015,0.9923524
11/10/2013,DF,31,1.008813,0.9925208
11/10/2013,DF,32,1.0089705,0.9923999
11/10/2013,DF,33,1.008889,0.9925094
11/10/2013,DF,34,1.008679,0.9926978
11/10/2013,DF,35,1.0083768,0.9929382
11/10/2013,DF,36,1.0084281,0.9929176
11/10/2013,DF,37,1.0083909,0.992944
11/10/2013,DF,38,1.0084895,0.9928628
11/10/2013,DF,39,1.0084935,0.9928559
11/10/2013,DF,40,1.0084791,0.9928576
11/10/2013,DF,41,1.0085091,0.9928317
11/10/2013,DF,42,1.0084036,0.9929027
11/10/2013,DF,43,1.0084928,0.9928131
11/10/2013,DF,44,1.008747,0.9925779
11/10/2013,DF,45,1.0089187,0.9924126
11/10/2013,DF,46,1.0093588,0.9919904
11/10/2013,DF,47,1.0097983,0.9915946
11/10/2013,DF,48,1.0100173,0.9913252
12/10/2013,DF,1,1.0112308,0.9902628
12/10/2013,DF,2,1.0102732,0.9910622
12/10/2013,DF,3,1.0102261,0.991075
12/10/2013,DF,4,1.0101811,0.9911447
12/10/2013,DF,5,1.0104129,0.9909183
12/10/2013,DF,6,1.0105689,0.9908052
12/10/2013,DF,7,1.0107909,0.9905647
12/10/2013,DF,8,1.0107361,0.9905975
12/10/2013,DF,9,1.0108498,0.9904643
12/10/2013,DF,10,1.0110216,0.9903395
12/10/2013,DF,11,1.0109933,0.9904184
12/10/2013,DF,12,1.0109701,0.9904466
12/10/2013,DF,13,1.0108534,0.9905334
12/10/2013,DF,14,1.0108943,0.990533
12/10/2013,DF,15,1.0105726,0.9908239
12/10/2013,DF,16,1.0104453,0.9909435
12/10/2013,DF,17,1.0100575,0.9913443
12/10/2013,DF,18,1.0096404,0.9917536
12/10/2013,DF,19,1.0090158,0.9923347
12/10/2013,DF,20,1.0085674,0.9927066
12/10/2013,DF,21,1.008526,0.992738
12/10/2013,DF,22,1.0085233,0.9927504
12/10/2013,DF,23,1.0085055,0.9927741
12/10/2013,DF,24,1.0083518,0.9929088
12/10/2013,DF,25,1.0085633,0.9927262
12/10/2013,DF,26,1.0083994,0.992851
12/10/2013,DF,27,1.0084852,0.9928118
12/10/2013,DF,28,1.0085105,0.9928097
12/10/2013,DF,29,1.0085092,0.9927937
12/10/2013,DF,30,1.0083541,0.9929273
12/10/2013,DF,31,1.0085215,0.992785
12/10/2013,DF,32,1.0087121,0.9926335
12/10/2013,DF,33,1.0087719,0.9925968
12/10/2013,DF,34,1.008887,0.9925127
12/10/2013,DF,35,1.0089888,0.9924368
12/10/2013,DF,36,1.0092262,0.9922552
12/10/2013,DF,37,1.0096464,0.9918989
12/10/2013,DF,38,1.009701,0.991848
12/10/2013,DF,39,1.0097213,0.9918563
12/10/2013,DF,40,1.0095539,0.9919864
12/10/2013,DF,41,1.0095324,0.9920053
12/10/2013,DF,42,1.0095789,0.991949
12/10/2013,DF,43,1.0097948,0.9917397
12/10/2013,DF,44,1.0101673,0.9914053
12/10/2013,DF,45,1.0104174,0.9911515
12/10/2013,DF,46,1.0106675,0.9908941
12/10/2013,DF,47,1.0110802,0.9905029
12/10/2013,DF,48,1.0115075,0.9901145
13/10/2013,DF,1,1.0118474,0.9897815
13/10/2013,DF,2,1.0121648,0.9894617
13/10/2013,DF,3,1.0122579,0.9893855
13/10/2013,DF,4,1.0124627,0.989226
13/10/2013,DF,5,1.0127031,0.9890047
13/10/2013,DF,6,1.0124663,0.9891464
13/10/2013,DF,7,1.0129978,0.988712
13/10/2013,DF,8,1.0131462,0.9885842
13/10/2013,DF,9,1.0128758,0.9888026
13/10/2013,DF,10,1.012889,0.9887998
13/10/2013,DF,11,1.0127382,0.9889478
13/10/2013,DF,12,1.0122543,0.9893119
13/10/2013,DF,13,1.0111573,0.9903213
13/10/2013,DF,14,1.0101161,0.991321
13/10/2013,DF,15,1.0099263,0.9916221
13/10/2013,DF,16,1.0098912,0.9917292
13/10/2013,DF,17,1.0096047,0.991999
13/10/2013,DF,18,1.009496,0.9920871
13/10/2013,DF,19,1.0097506,0.9918709
13/10/2013,DF,20,1.009634,0.9919833
13/10/2013,DF,21,1.0095789,0.9920425
13/10/2013,DF,22,1.0094805,0.9921301
13/10/2013,DF,23,1.0096088,0.9920283
13/10/2013,DF,24,1.0097728,0.9918979
13/10/2013,DF,25,1.0097793,0.9918841
13/10/2013,DF,26,1.0098033,0.9918683
13/10/2013,DF,27,1.0099827,0.9917141
13/10/2013,DF,28,1.0101003,0.991617
13/10/2013,DF,29,1.0100298,0.991675
13/10/2013,DF,30,1.0098875,0.9917912
13/10/2013,DF,31,1.0100439,0.9916555
13/10/2013,DF,32,1.0100296,0.9916751
13/10/2013,DF,33,1.0099216,0.9917629
13/10/2013,DF,34,1.0101687,0.9915579
13/10/2013,DF,35,1.0101183,0.991605
13/10/2013,DF,36,1.0102407,0.9915132
13/10/2013,DF,37,1.0105231,0.9912762
13/10/2013,DF,38,1.0107879,0.9910702
13/10/2013,DF,39,1.0106341,0.9911891
13/10/2013,DF,40,1.0106578,0.9911595
13/10/2013,DF,41,1.0104218,0.9913392
13/10/2013,DF,42,1.0105749,0.9912029
13/10/2013,DF,43,1.0107275,0.9910621
13/10/2013,DF,44,1.0109409,0.990863
13/10/2013,DF,45,1.0113825,0.9904751
13/10/2013,DF,46,1.0115915,0.9902218
13/10/2013,DF,47,1.0114926,0.9902381
13/10/2013,DF,48,1.0114837,0.9901712
14/10/2013,DF,1,1.0113074,0.9902412
14/10/2013,DF,2,1.0112309,0.9902387
14/10/2013,DF,3,1.0109333,0.9905347
14/10/2013,DF,4,1.0109008,0.9906215
14/10/2013,DF,5,1.0109392,0.9905624
14/10/2013,DF,6,1.0108982,0.9906277
14/10/2013,DF,7,1.0109263,0.9905579
14/10/2013,DF,8,1.0109341,0.9905289
14/10/2013,DF,9,1.0110205,0.9904385
14/10/2013,DF,10,1.0109274,0.9905345
14/10/2013,DF,11,1.010512,0.9909111
14/10/2013,DF,12,1.0105888,0.9908355
14/10/2013,DF,13,1.0110662,0.9908322
14/10/2013,DF,14,1.0104782,0.991395
14/10/2013,DF,15,1.0094363,0.9920951
14/10/2013,DF,16,1.0095176,0.9920905
14/10/2013,DF,17,1.0093727,0.9921958
14/10/2013,DF,18,1.0094635,0.9921415
14/10/2013,DF,19,1.0094115,0.9921755
14/10/2013,DF,20,1.0094555,0.9921441
14/10/2013,DF,21,1.0094405,0.992159
14/10/2013,DF,22,1.0093309,0.9922485
14/10/2013,DF,23,1.0094164,0.9921782
14/10/2013,DF,24,1.0092716,0.9922898
14/10/2013,DF,25,1.0092542,0.9923038
14/10/2013,DF,26,1.0092957,0.9922738
14/10/2013,DF,27,1.0092752,0.99229
14/10/2013,DF,28,1.0093252,0.9922512
14/10/2013,DF,29,1.009081,0.9924464
14/10/2013,DF,30,1.0090876,0.9924369
14/10/2013,DF,31,1.009291,0.9922783
14/10/2013,DF,32,1.0090375,0.9924883
14/10/2013,DF,33,1.0093911,0.9922038
14/10/2013,DF,34,1.0093255,0.9922629
14/10/2013,DF,35,1.0094813,0.9921415
14/10/2013,DF,36,1.0095595,0.9920748
14/10/2013,DF,37,1.0098698,0.9918272
14/10/2013,DF,38,1.0098738,0.9918144
14/10/2013,DF,39,1.0098537,0.9918228
14/10/2013,DF,40,1.0098171,0.9918455
14/10/2013,DF,41,1.0093366,0.9922342
14/10/2013,DF,42,1.0093662,0.9922073
14/10/2013,DF,43,1.0092247,0.9923178
14/10/2013,DF,44,1.0094999,0.9920638
14/10/2013,DF,45,1.0100603,0.991579
14/10/2013,DF,46,1.0102388,0.9913771
14/10/2013,DF,47,1.0104774,0.9910854
14/10/2013,DF,48,1.0109734,0.9906151
15/10/2013,DF,1,1.0111951,0.9903908
15/10/2013,DF,2,1.0113462,0.9902336
15/10/2013,DF,3,1.0112535,0.9902294
15/10/2013,DF,4,1.0112369,0.990207
15/10/2013,DF,5,1.0115964,0.9899066
15/10/2013,DF,6,1.0116081,0.9898619
15/10/2013,DF,7,1.0117505,0.9897224
15/10/2013,DF,8,1.0115981,0.9898414
15/10/2013,DF,9,1.0113791,0.9900478
15/10/2013,DF,10,1.0114583,0.9900049
15/10/2013,DF,11,1.0113431,0.9901259
15/10/2013,DF,12,1.0111776,0.9902969
15/10/2013,DF,13,1.0108566,0.9905403
15/10/2013,DF,14,1.0105842,0.9908803
15/10/2013,DF,15,1.0098907,0.9916106
15/10/2013,DF,16,1.0098446,0.9917207
15/10/2013,DF,17,1.0097997,0.9918066
15/10/2013,DF,18,1.0097473,0.9918627
15/10/2013,DF,19,1.0098893,0.991759
15/10/2013,DF,20,1.0097249,0.99191
15/10/2013,DF,21,1.0098897,0.9917596
15/10/2013,DF,22,1.0101317,0.9915557
15/10/2013,DF,23,1.0101518,0.9915476
15/10/2013,DF,24,1.010371,0.9913762
15/10/2013,DF,25,1.0103126,0.9914247
15/10/2013,DF,26,1.0110641,0.9908167
15/10/2013,DF,27,1.0111258,0.9907844
15/10/2013,DF,28,1.0110496,0.9908318
15/10/2013,DF,29,1.0110256,0.9908309
15/10/2013,DF,30,1.0109747,0.990872
15/10/2013,DF,31,1.0113037,0.9906163
15/10/2013,DF,32,1.0114765,0.9904786
15/10/2013,DF,33,1.0115066,0.9904607
15/10/2013,DF,34,1.0125571,0.9896188
15/10/2013,DF,35,1.0129574,0.9892941
15/10/2013,DF,36,1.0130469,0.9892274
15/10/2013,DF,37,1.0135029,0.9888505
15/10/2013,DF,38,1.0138117,0.9885912
15/10/2013,DF,39,1.0139465,0.9884941
15/10/2013,DF,40,1.0135208,0.9888395
15/10/2013,DF,41,1.0128682,0.9893449
15/10/2013,DF,42,1.0128661,0.989332
15/10/2013,DF,43,1.0129023,0.9892854
15/10/2013,DF,44,1.0118783,0.9900898
15/10/2013,DF,45,1.0125283,0.9895319
15/10/2013,DF,46,1.0132453,0.9888868
15/10/2013,DF,47,1.0138218,0.9882697
15/10/2013,DF,48,1.0143473,0.9877045
16/10/2013,DF,1,1.0140855,0.9878129
16/10/2013,DF,2,1.0142367,0.9876725
16/10/2013,DF,3,1.0140991,0.9878385
16/10/2013,DF,4,1.0135417,0.9882474
16/10/2013,DF,5,1.0130285,0.9886534
16/10/2013,DF,6,1.0123613,0.9892196
16/10/2013,DF,7,1.0120757,0.9895273
16/10/2013,DF,8,1.0121884,0.9894014
16/10/2013,DF,9,1.012538,0.9891007
16/10/2013,DF,10,1.0126613,0.9889972
16/10/2013,DF,11,1.011945,0.9896284
16/10/2013,DF,12,1.0108879,0.9905822
16/10/2013,DF,13,1.0099918,0.9913499
16/10/2013,DF,14,1.0094488,0.9918747
16/10/2013,DF,15,1.0087592,0.9925681
16/10/2013,DF,16,1.0085444,0.9928025
16/10/2013,DF,17,1.0082903,0.9930407
16/10/2013,DF,18,1.0084279,0.9929651
16/10/2013,DF,19,1.0087736,0.9928149
16/10/2013,DF,20,1.0089661,0.9927056
16/10/2013,DF,21,1.0084333,0.9930579
16/10/2013,DF,22,1.0082633,0.9931937
16/10/2013,DF,23,1.0081479,0.9932847
16/10/2013,DF,24,1.008228,0.9932107
16/10/2013,DF,25,1.0083108,0.9931495
16/10/2013,DF,26,1.0083218,0.9931415
16/10/2013,DF,27,1.0083187,0.9931497
16/10/2013,DF,28,1.008194,0.9932383
16/10/2013,DF,29,1.0082555,0.9932383
16/10/2013,DF,30,1.008105,0.9933605
16/10/2013,DF,31,1.0082244,0.9931405
16/10/2013,DF,32,1.0081556,0.9931847
16/10/2013,DF,33,1.0083446,0.9930022
16/10/2013,DF,34,1.0084984,0.9928824
16/10/2013,DF,35,1.008728,0.9926759
16/10/2013,DF,36,1.0090946,0.9923526
16/10/2013,DF,37,1.0095316,0.9919827
16/10/2013,DF,38,1.009581,0.9919775
16/10/2013,DF,39,1.0093218,0.9922138
16/10/2013,DF,40,1.0091667,0.9923528
16/10/2013,DF,41,1.0091178,0.9924135
16/10/2013,DF,42,1.0089984,0.9924996
16/10/2013,DF,43,1.0087708,0.9926652
16/10/2013,DF,44,1.0088912,0.9925354
16/10/2013,DF,45,1.0091266,0.9923101
16/10/2013,DF,46,1.0095812,0.991872
16/10/2013,DF,47,1.0099117,0.991518
16/10/2013,DF,48,1.0105694,0.9908996
17/10/2013,DF,1,1.0107786,0.9906689
17/10/2013,DF,2,1.0107684,0.9906551
17/10/2013,DF,3,1.0108259,0.9906099
17/10/2013,DF,4,1.0103304,0.991039
17/10/2013,DF,5,1.0106614,0.9907452
17/10/2013,DF,6,1.0109525,0.9904541
17/10/2013,DF,7,1.0114429,0.9900147
17/10/2013,DF,8,1.0113296,0.9900877
17/10/2013,DF,9,1.0111897,0.9902139
17/10/2013,DF,10,1.0111757,0.9902461
17/10/2013,DF,11,1.0101347,0.9911827
17/10/2013,DF,12,1.0101006,0.9912522
17/10/2013,DF,13,1.009851,0.991466
17/10/2013,DF,14,1.0097745,0.991609
17/10/2013,DF,15,1.0091823,0.99224
17/10/2013,DF,16,1.009145,0.9923013
17/10/2013,DF,17,1.0090909,0.992376
17/10/2013,DF,18,1.0089486,0.9925005
17/10/2013,DF,19,1.0089673,0.9924878
17/10/2013,DF,20,1.0088567,0.9925755
17/10/2013,DF,21,1.0089111,0.99253
17/10/2013,DF,22,1.0090296,0.9924418
17/10/2013,DF,23,1.009051,0.9924316
17/10/2013,DF,24,1.009458,0.992096
17/10/2013,DF,25,1.009316,0.9922111
17/10/2013,DF,26,1.0095145,0.9920306
17/10/2013,DF,27,1.0096121,0.9919585
17/10/2013,DF,28,1.0097426,0.9918597
17/10/2013,DF,29,1.0095418,0.9920208
17/10/2013,DF,30,1.0094855,0.9920602
17/10/2013,DF,31,1.0097068,0.9918555
17/10/2013,DF,32,1.0100593,0.9915452
17/10/2013,DF,33,1.0101787,0.9914393
17/10/2013,DF,34,1.0102647,0.9913747
17/10/2013,DF,35,1.0105968,0.9911095
17/10/2013,DF,36,1.0103664,0.9913154
17/10/2013,DF,37,1.0112432,0.9905838
17/10/2013,DF,38,1.0116453,0.9902371
17/10/2013,DF,39,1.0119504,0.9899866
17/10/2013,DF,40,1.0128891,0.9892163
17/10/2013,DF,41,1.0129573,0.9891466
17/10/2013,DF,42,1.0137161,0.9884559
17/10/2013,DF,43,1.0137446,0.988372
17/10/2013,DF,44,1.0150514,0.9872451
17/10/2013,DF,45,1.0159294,0.9864033
17/10/2013,DF,46,1.0164746,0.9857729
17/10/2013,DF,47,1.0174295,0.9848301
17/10/2013,DF,48,1.017219,0.9848761
18/10/2013,DF,1,1.0182354,0.9839211
18/10/2013,DF,2,1.017748,0.9843345
18/10/2013,DF,3,1.017374,0.9846932
18/10/2013,DF,4,1.0168166,0.9851771
18/10/2013,DF,5,1.0169548,0.9850348
18/10/2013,DF,6,1.0166035,0.9852888
18/10/2013,DF,7,1.016335,0.9856131
18/10/2013,DF,8,1.015715,0.9861174
18/10/2013,DF,9,1.0134258,0.9880614
18/10/2013,DF,10,1.0135578,0.9879475
18/10/2013,DF,11,1.014991,0.9867648
18/10/2013,DF,12,1.0160752,0.9858613
18/10/2013,DF,13,1.0170609,0.9850766
18/10/2013,DF,14,1.016804,0.9853304
18/10/2013,DF,15,1.016519,0.9855173
18/10/2013,DF,16,1.0157788,0.9863429
18/10/2013,DF,17,1.0148485,0.9872927
18/10/2013,DF,18,1.0144619,0.9877149
18/10/2013,DF,19,1.0143054,0.9878998
18/10/2013,DF,20,1.0141872,0.9880338
18/10/2013,DF,21,1.0141493,0.9880711
18/10/2013,DF,22,1.0142543,0.9879865
18/10/2013,DF,23,1.0143477,0.9879156
18/10/2013,DF,24,1.0146521,0.987655
18/10/2013,DF,25,1.0148645,0.9874291
18/10/2013,DF,26,1.0147431,0.9875202
18/10/2013,DF,27,1.0148609,0.987404
18/10/2013,DF,28,1.0148985,0.9873518
18/10/2013,DF,29,1.0149624,0.9872501
18/10/2013,DF,30,1.0147058,0.9874315
18/10/2013,DF,31,1.0144334,0.9876467
18/10/2013,DF,32,1.0145018,0.9875897
18/10/2013,DF,33,1.0144326,0.9877335
18/10/2013,DF,34,1.013982,0.9881361
18/10/2013,DF,35,1.0137174,0.988375
18/10/2013,DF,36,1.0144938,0.9877647
18/10/2013,DF,37,1.0144167,0.9878124
18/10/2013,DF,38,1.0142644,0.9879728
18/10/2013,DF,39,1.0141787,0.9880273
18/10/2013,DF,40,1.014192,0.9879795
18/10/2013,DF,41,1.0143757,0.9878142
18/10/2013,DF,42,1.0144722,0.9876865
18/10/2013,DF,43,1.0145326,0.9875855
18/10/2013,DF,44,1.015186,0.9869434
18/10/2013,DF,45,1.015672,0.9863988
18/10/2013,DF,46,1.015785,0.9862075
18/10/2013,DF,47,1.0168662,0.9852528
18/10/2013,DF,48,1.0168299,0.9851438
19/10/2013,DF,1,1.016619,0.9852352
19/10/2013,DF,2,1.0162103,0.9855597
19/10/2013,DF,3,1.0165077,0.9853068
