Settlement Date,Settlement Run Type,Settlement Period,RC
17/02/2016,SF,21,.9735478370799305554175139857797677690814
17/02/2016,SF,22,1.14310398032372254909436439874160366035
17/02/2016,SF,23,.4409163740362010128678181749761835441659
17/02/2016,SF,24,.7218613545246988562834499966637510045295
17/02/2016,SF,25,.6497176327474767043654900605623036521253
17/02/2016,SF,26,.6351413417483181112071518807536312477711
17/02/2016,SF,27,1.15958867988295349720025680096452356697
17/02/2016,SF,28,.8996863382817600436310496904312816851504
17/02/2016,SF,29,.6904019334718060547265266678353431246713
17/02/2016,SF,30,.8383675925543468676369237191553923943552
17/02/2016,SF,31,1.14317275482199920824483642931510393423
17/02/2016,SF,32,.9752569694320745980871671723745073633904
17/02/2016,SF,33,.5337652342429724370579558563566351379915
17/02/2016,SF,34,-.003348355835506059127517456363225708365513
17/02/2016,SF,35,-.3301120299181304895785851786910973216719
17/02/2016,SF,36,-.3571320134598754545444322453754637280946
17/02/2016,SF,37,-.4560189531766544129616850126729701287868
17/02/2016,SF,38,-.4408496911831266588942030621043403037847
17/02/2016,SF,39,-.0434594846220122853834751287392046850339
17/02/2016,SF,40,.001441352316238418195050559574961317849078
17/02/2016,SF,41,-.0259318233242039356596974803537838595401
17/02/2016,SF,42,.101908581263633056126428243027982630909
17/02/2016,SF,43,.217286251431281617258752285480270779042
17/02/2016,SF,44,.2041213920805239072090264966937383762905
17/02/2016,SF,45,-.0195465202643829275821309073114930466964
17/02/2016,SF,46,.4264138860377224157060048532456822132699
17/02/2016,SF,47,.3739399437761295507707388949647128699015
17/02/2016,SF,48,.0847820660739416089929664743811213904476
18/02/2016,SF,1,.2252966183440326332401778133124057675869
18/02/2016,SF,2,-.011640409397905664995814447530198585494
18/02/2016,SF,3,.0381609697787920327829786967266119041196
18/02/2016,SF,4,.009061986525818630449964396979467621068436
18/02/2016,SF,5,.1835205739854249391675176327767129575366
18/02/2016,SF,6,.1005941832036207996097806842071881361339
18/02/2016,SF,7,-.0614230436151899514860138612204760943486
18/02/2016,SF,8,-.1996967080360039158407596777497494569876
18/02/2016,SF,9,.0318802896399958849089827756026431949963
18/02/2016,SF,10,.1097814367311997682311980973803819739315
18/02/2016,SF,11,.1300196633336211792712035037176791734232
18/02/2016,SF,12,.1962181399692931497281806407380801064155
18/02/2016,SF,13,.33714070943478394247504218723831474998
18/02/2016,SF,14,-.08156154459280863513828644940435796458
18/02/2016,SF,15,-.120967018129011071823288784662852896955
18/02/2016,SF,16,-.1956475456061085262025706756201805313907
18/02/2016,SF,17,-.2373954409985949164142851843383813720364
18/02/2016,SF,18,-.0218339963786365697383911776267703410134
18/02/2016,SF,19,-.0112545322625046918899501812279625009021
18/02/2016,SF,20,-.2986532235904441924276999968621416886581
18/02/2016,SF,21,-.4806779184099695309335861448818438534847
18/02/2016,SF,22,-.6694439681887236096669382644762636085451
18/02/2016,SF,23,-.6983351398269697490318441617485166682985
18/02/2016,SF,24,-.7181431997638095193114753376896472755363
18/02/2016,SF,25,-.6503033378966999380485988544789983150339
18/02/2016,SF,26,-.7741414321187947985247496479905423387128
18/02/2016,SF,27,-.6949512048186405047031201391479423986567
18/02/2016,SF,28,-.3159312468071486875922718427930365968185
18/02/2016,SF,29,-.2226910244010670136299562756382941183983
18/02/2016,SF,30,-.4959791201248426118424792144285539580861
18/02/2016,SF,31,-.507290559307749037641894526995077078195
18/02/2016,SF,32,-.5121724918652415164686192183529952539107
18/02/2016,SF,33,-.343371102925400959555803449533045913502
18/02/2016,SF,34,-.1561472679600505995476560766420405554554
18/02/2016,SF,35,-.3072916242832029767810848286850146770584
18/02/2016,SF,36,-.073309292264632864353154965368076664507
18/02/2016,SF,37,-.00702527074713688387746792925977270495814
18/02/2016,SF,38,-.0125977889190787242913774607200133160908
18/02/2016,SF,39,.4722643762394377569564695790333451892572
18/02/2016,SF,40,.3909961843151297970679298627679118953236
18/02/2016,SF,41,.0674119204070957609217297904327366380969
18/02/2016,SF,42,-.1590472345006206767956970048897919893244
18/02/2016,SF,43,-.1194763236794882376743706353271589162886
18/02/2016,SF,44,-.0697881757807309615212308279538841745025
18/02/2016,SF,45,-.1349901309234093573819707868706894060335
18/02/2016,SF,46,-.2029335286212787564412417622294095903444
18/02/2016,SF,47,.1554287518550690381061081419160366629229
18/02/2016,SF,48,-.000205848835205944044675719877398257284463
19/02/2016,SF,1,-.1097029125460955647310218879710164028077
19/02/2016,SF,2,-.1656600332857397728887240014881869646709
19/02/2016,SF,3,-.1374713583343818205649007377964550145776
19/02/2016,SF,4,-.0177470228135899700354006936089914705974
19/02/2016,SF,5,-.065527874592257161899904574249715388291
19/02/2016,SF,6,-.0542331842173862079703844182291183731024
19/02/2016,SF,7,-.0309407692602989072453157240685678214439
19/02/2016,SF,8,.0422545214957760825874095174394305340563
19/02/2016,SF,9,.0687711579907634827893842842394819063343
19/02/2016,SF,10,.1207384810414813795482545962527542859767
19/02/2016,SF,11,-.037673486406705108504427578120967507064
19/02/2016,SF,12,-.1896213415996760797911390075372490930722
19/02/2016,SF,13,-.039168795782599589439056410175092944417
19/02/2016,SF,14,-.1613040011066942448062549956014305870879
19/02/2016,SF,15,-.1298137583442902411755911168822571979272
19/02/2016,SF,16,-.0690971871667294710872627530476193445636
19/02/2016,SF,17,.3534511033885806244198477612321243307693
19/02/2016,SF,18,.0149974268939430123110630049730532385169
19/02/2016,SF,19,-.2979319198104605126507895411236765213159
19/02/2016,SF,20,-.415429433031559155219857802319264249873
19/02/2016,SF,21,-.5196936272088497484440549692330109360434
19/02/2016,SF,22,-.6441953416452608724778410220310373948883
19/02/2016,SF,23,-.4954434008857622643119969066751736429367
19/02/2016,SF,24,-.5955865459950791440931074635599427405594
19/02/2016,SF,25,-.51770439568944728583451003411207621802
19/02/2016,SF,26,-.4853819454465210208487457598962736360046
19/02/2016,SF,27,-.4349252760680830933204472354164287420147
19/02/2016,SF,28,-.3901840617966868544262840445068943575654
19/02/2016,SF,29,-.3107316249466723251313552190670131078446
19/02/2016,SF,30,-.3494683800670011803250332389582267696336
19/02/2016,SF,31,-.2121530305449487309246294527239317927804
19/02/2016,SF,32,-.0223015690713759358246995525396240448771
19/02/2016,SF,33,.087219422482048833893197590038042620057
19/02/2016,SF,34,-.0107684967693854370845576149440239220474
19/02/2016,SF,35,-.0937935562551812674749462826397329834382
19/02/2016,SF,36,-.1448408219933902174926703389844952803095
19/02/2016,SF,37,-.3510044795562727762390600284302193150785
19/02/2016,SF,38,-.3843327805328915434749134813563881443161
19/02/2016,SF,39,-.1728079965582082553088086842592563112952
19/02/2016,SF,40,-.1648919406117014785256672955400368797407
19/02/2016,SF,41,.1102627434002933736837645221376088836571
19/02/2016,SF,42,-.059645052622052526048084161040419093021
19/02/2016,SF,43,-.0670270145734438562011546341292892799454
19/02/2016,SF,44,-.2121261025452965771661588595600433527962
19/02/2016,SF,45,-.3893900308012187771307862882042944751351
19/02/2016,SF,46,-.2449551202433585825789351415719896173834
19/02/2016,SF,47,-.000349665764547104829563359436535935395117
19/02/2016,SF,48,-.1688989926024631076138873888409938047382
20/02/2016,SF,1,.0417265688328395561577839701621743589528
20/02/2016,SF,2,.317931243613276120555488618533827516277
20/02/2016,SF,3,.214443031054959957477654362415708681536
20/02/2016,SF,4,.2174633661534601863314684163885234009036
20/02/2016,SF,5,-.0508483107859990090307047390369275885746
20/02/2016,SF,6,-.1529729656647979264512705588057372790209
20/02/2016,SF,7,-.1039579099056230749317502685041429733023
20/02/2016,SF,8,-.1992412340071053831683684442552621503882
20/02/2016,SF,9,-.2864050501131986702456897867303859947446
20/02/2016,SF,10,-.2222898428016643758165980834671013435659
20/02/2016,SF,11,-.4508302726191092028348248926594589002121
20/02/2016,SF,12,-.1158836626273681971146212438005373089988
20/02/2016,SF,13,.004973403890765785293290454549132821014105
20/02/2016,SF,14,.2434819894839962940591851557026354219877
20/02/2016,SF,15,.123303729774903167792318705661762971778
20/02/2016,SF,16,-.0534865910601692362011216150860283763934
20/02/2016,SF,17,-.2103920074518557614968206877682143812159
20/02/2016,SF,18,-.0218821956013398652567215129002276450059
20/02/2016,SF,19,-.0939516631889722810851061981838421834141
20/02/2016,SF,20,.024672003279573519179260759678522865278
20/02/2016,SF,21,.2585487527083574013015283086072615703834
20/02/2016,SF,22,.4431964802169814757501192138498589410262
20/02/2016,SF,23,.4359224622175538562227038694159348348079
20/02/2016,SF,24,.6817319352369739469914847110882118602836
20/02/2016,SF,25,.9175341111728261931127812358233125543289
20/02/2016,SF,26,1.33612625099884595530024539981593095972
20/02/2016,SF,27,1.22288203525310797972270496220595226401
20/02/2016,SF,28,.7456348624240648984141427211088489863181
20/02/2016,SF,29,.5136978716945462231232493722397560963285
20/02/2016,SF,30,.3428928064899010219682948418765591051742
20/02/2016,SF,31,.4775727069210502014363109740831445955661
20/02/2016,SF,32,.3714857288127526731261997352788992695463
20/02/2016,SF,33,.0948130540827038587627875763646064556608
20/02/2016,SF,34,.1334415684371225278118339058988433391948
20/02/2016,SF,35,.6430481044401337036189302575596514658732
20/02/2016,SF,36,1.31339547761500926654870914251746674884
20/02/2016,SF,37,1.32119199378655256983849994564151625011
20/02/2016,SF,38,.3234447509557393271200193754546653606249
20/02/2016,SF,39,-.149410924261036512277801501338886554694
20/02/2016,SF,40,-.351529979890088851163145552859412479661
20/02/2016,SF,41,-.2738341041128609959260453866544146368441
20/02/2016,SF,42,-.1754174502605386947172760275087984478527
20/02/2016,SF,43,-.0973534039759895748427374569546795845814
20/02/2016,SF,44,.0250261281434621271366504987231743511601
20/02/2016,SF,45,-.0597990665175144557219875756113842051626
20/02/2016,SF,46,-.1039746654325247518648474681995031866302
20/02/2016,SF,47,-.1649359676652831924793695433442010111268
20/02/2016,SF,48,-.2747554992879964584403059127963567916633
21/02/2016,SF,1,-.1013082701554432383705447010027722417319
21/02/2016,SF,2,.3193993650510707232756564673765484823202
21/02/2016,SF,3,.58327247059964910396278888349078446227
21/02/2016,SF,4,.3308589400372181047768127801818435614842
21/02/2016,SF,5,.4637530857273266945338765698746646528273
21/02/2016,SF,6,.1611149449625177031611931175665921007015
21/02/2016,SF,7,-.0182453614417490614776244249821958521158
21/02/2016,SF,8,-.2544332715347962007400005872876230224385
21/02/2016,SF,9,-.3846644219390499679277485454447756625322
21/02/2016,SF,10,-.3030195034838143264559209179292073802196
21/02/2016,SF,11,-.3448559676077161634768433662784295984916
21/02/2016,SF,12,-.1330950867753128049429712051510870650944
21/02/2016,SF,13,-.1708777538976606942730277624093855953242
21/02/2016,SF,14,-.0317867351406027572945589524566906706481
21/02/2016,SF,15,-.4160088224377461780695752923749713409015
21/02/2016,SF,16,-.2183971584519477546891199574720041864042
21/02/2016,SF,17,-.3640674781659890550267647658293705950774
21/02/2016,SF,18,-.0583678930688809887485275632542157081799
21/02/2016,SF,19,-.1937126784878095522078782764406644034726
21/02/2016,SF,20,-.1372128889570599275243121097599244191077
21/02/2016,SF,21,-.0385424840083988338590440527821224225112
21/02/2016,SF,22,-.0695335312394668887433762635076336761091
21/02/2016,SF,23,-.1328646531328532230597644804780589294782
21/02/2016,SF,24,-.1533379558065911944184452083084651227659
21/02/2016,SF,25,.0561556913925068760848064524846851771285
21/02/2016,SF,26,.0814361608843562770000592427055947477222
21/02/2016,SF,27,-.1296674347819721566005575749486168187048
21/02/2016,SF,28,-.3300755757107514000468642808544355912569
21/02/2016,SF,29,-.3135985467717482073788573963271867744605
21/02/2016,SF,30,-.2619911604001175981397915776450235659344
21/02/2016,SF,31,-.249439350668067213265847589163577689401
21/02/2016,SF,32,-.1650446956812260091855269527447954351733
21/02/2016,SF,33,-.0574384478691994619584122985590936617132
21/02/2016,SF,34,.1313707912931421538050871057951953991562
21/02/2016,SF,35,.0920449327051633066959243158785361187422
21/02/2016,SF,36,.1747190707158937066898568727379778317475
21/02/2016,SF,37,.4205288004727765892301376962636963467097
21/02/2016,SF,38,.4474912773906092364316396611327712846782
21/02/2016,SF,39,.1624830519883692061784773208229156390548
21/02/2016,SF,40,-.002705545002817623851040447587692543413424
21/02/2016,SF,41,.1900350398696895656950205504100611777184
21/02/2016,SF,42,-.1985276298290341649058806702341270838558
21/02/2016,SF,43,-.0432957940743107134858187057635253917606
21/02/2016,SF,44,-.0877115072562436804799461037694437129918
21/02/2016,SF,45,-.0633662647650137155124209443319378305246
21/02/2016,SF,46,-.2675632321092335136370136214357669137554
21/02/2016,SF,47,-.3850041715603053588087428227870828912023
21/02/2016,SF,48,-.0369270591717116389364380561745964953275
22/02/2016,SF,1,-.1541193999426119582584915584460430338171
22/02/2016,SF,2,-.1930229401849040916370384941894905288869
22/02/2016,SF,3,-.1045275163344895773042425213927304092136
22/02/2016,SF,4,-.3090744594853245205134397951702025528547
22/02/2016,SF,5,-.270210092748116959979416306493677933269
22/02/2016,SF,6,-.2715115935727598957457367403724185517885
22/02/2016,SF,7,-.2348722878240055980393053750118452592295
22/02/2016,SF,8,-.1723908759650629821384967776214727889006
22/02/2016,SF,9,-.110879248442891069588206300129945781243
22/02/2016,SF,10,-.0393723164497618512651570989153324813922
22/02/2016,SF,11,-.1078166318578032226405530661561840373633
22/02/2016,SF,12,.081900137325749998048642444700602795108
22/02/2016,SF,13,-.1373604747389264495694425351561637951658
22/02/2016,SF,14,.1334185504018245939799527132396691438295
22/02/2016,SF,15,.1746009863700357929670177527081392538413
22/02/2016,SF,16,-.1628049635219034303259548802351218959348
22/02/2016,SF,17,-.1547334127841816148820499015793905196495
22/02/2016,SF,18,-.2759719221731772612349860868930009699269
22/02/2016,SF,19,-.2858054232589357521611908724357097527966
22/02/2016,SF,20,-.2362122678675389322046341884434013294931
22/02/2016,SF,21,-.1308877264222565036464362870720622650992
22/02/2016,SF,22,-.138907754139317414895336930960045959637
22/02/2016,SF,23,-.0841321614151764032646678039521798949386
22/02/2016,SF,24,-.1234288336456326147688637557466418430474
22/02/2016,SF,25,-.1339596380876765538846037153529548854429
22/02/2016,SF,26,-.271535704721958057498263625565198769457
22/02/2016,SF,27,-.2426515631742206405461538459409788366824
22/02/2016,SF,28,-.2540186984176061429244976667098620467203
22/02/2016,SF,29,-.1840208547990499425906371280746994530141
22/02/2016,SF,30,-.2014609462580125229699852169139379511827
22/02/2016,SF,31,-.2308376033277175317418213088646852630186
22/02/2016,SF,32,-.00596323243106905201347588777881907109189
22/02/2016,SF,33,.2656309404011106671259950046227651901398
22/02/2016,SF,34,.4327715095811472025155833354832388642474
22/02/2016,SF,35,-.1387997069760213130007618613838833401227
22/02/2016,SF,36,.1277970036209166461241911132544590253381
22/02/2016,SF,37,.8802008395945012131732652774499264592132
22/02/2016,SF,38,.0830344140772683778160090313871885873273
22/02/2016,SF,39,.2736989281866771866342503580168673456258
22/02/2016,SF,40,-.0563669008676130252567006171014242030745
22/02/2016,SF,41,-.0173372835221461582366758385109050624769
22/02/2016,SF,42,-.065677158467158927728421907974925280824
22/02/2016,SF,43,-.1536901788735693372082906314495954099602
22/02/2016,SF,44,-.2265827159181759195121943462853597850604
22/02/2016,SF,45,-.1905781091380458555434228869570730554784
22/02/2016,SF,46,-.2004418120052762359147109065995738720591
22/02/2016,SF,47,.0201953283648438534538087347261116034963
22/02/2016,SF,48,.0857812938955137423074768816656285907033
23/02/2016,SF,1,.1506436415203978175834580998652191918204
23/02/2016,SF,2,.1379828425481574346797546253955864927087
23/02/2016,SF,3,-.0815510400749712965357246512153725765359
23/02/2016,SF,4,-.2299130872850487361275416455613358038257
23/02/2016,SF,5,-.291875887181612069842743284506468967769
23/02/2016,SF,6,-.2329333605547078562936188830547053772829
23/02/2016,SF,7,-.1685726727531420886366534162297790627824
23/02/2016,SF,8,-.1143759898549623356713198393689724052138
23/02/2016,SF,9,-.0649765390841191376802131620283869802035
23/02/2016,SF,10,-.1487458583302099770103405151622478097452
23/02/2016,SF,11,-.2348306183408631841848517224923747711637
23/02/2016,SF,12,-.3507734715019378222965803043295423482419
23/02/2016,SF,13,-.2202393508628424419905582318529583807791
23/02/2016,SF,14,-.2331052516738080239623985714082396399403
23/02/2016,SF,15,-.1301410772976627503959509662104806699928
23/02/2016,SF,16,-.140722664469018981266725099211277026176
23/02/2016,SF,17,.0491303763721622298670577558984138288813
23/02/2016,SF,18,-.1463374475169080241181251595031521331964
